X	Y	Z
-3390	-3570	-10.8701001147369
-3390	-3630	-3.80203916474056
-3390	-3690	3.26602178525627
-3390	-3750	70.3340827352531
-3390	-3810	77.4021436852499
-3390	-3870	144.470204635247
-3390	-390	934.522669535436
-3390	-390.001	814.522787336452
-3390	-3930	151.538265585243
-3390	-3990	218.60632653524
-3390	-4050	225.674387485237
-3390	-4110	292.742448435233
-3390	-4170	299.81050938523
-3390	-4230	366.878570335227
-3390	-4290	373.946631285224
-3390	-4350	441.014692235221
-3390	-4410	508.082753185217
-3390	-4470	515.150814135214
-3390	-450	761.590730485433
-3390	-450.001	761.590848286449
-3390	-4530	582.218875085211
-3390	-4590	649.286936035207
-3390	-4650	656.354996985204
-3390	-4710	723.423057935201
-3390	-4770	850.491118885197
-3390	-4830	977.559179835194
-3390	-4890	1164.62724078519
-3390	-510	708.65879143543
-3390	-510.001	648.658909236446
-3390	-570	595.726852385427
-3390	-570.001	595.726970186442
-3390	-630	542.794913335423
-3390	-630.001	542.795031136439
-3390	-690	489.86297428542
-3390	-690.001	489.863092086436
-3390	-750	436.931035235417
-3390	-750.001	376.931153036433
-3390	-810	323.999096185414
-3390	-810.001	323.999213986429
-3390	-870	271.067157135411
-3390	-870.001	271.067274936426
-3390	-930	218.135218085407
-3390	-930.001	218.135335886423
-3390	-990	165.203279035404
-3390	-990.001	1665.20339683642
-3390	1890	1265.93635343556
-3390	1950	1018.86829248556
-3390	2010	891.800231535567
-3390	2070	824.732170585571
-3390	2130	397.664109635574
-3390	2190	210.596048685577
-3390	2250	143.527987735581
-3390	2310	76.4599267855838
-3390	2370	9.39186583558694
-3390	2430	-57.6761951144094
-3390	2490	-124.744256064406
-3390	2550	-191.812317014403
-3390	2610	-258.880377964399
-3390	2670	-325.948438914396
-3390	2730	-393.016499864393
-3390	2790	-400.08456081439
-3390	2850	-467.152621764387
-3390	2910	-474.220682714383
-3390	2970	-541.28874366438
-3390	3030	-548.356804614377
-3390	3090	-555.424865564374
-3390	3150	-562.49292651437
-3390	3210	-569.560987464367
-3390	3270	-576.629048414364
-3390	3330	-583.697109364361
-3390	3390	-590.765170314357
-3390	3450	-597.833231264354
-3390	3510	-664.901292214351
-3390	3570	-671.969353164347
-3390	3630	-679.037414114344
-3390	3690	-686.105475064341
-3390	3750	-633.173536014338
-3390	3810	-640.241596964334
-3390	3870	-647.309657914331
-3390	3930	-654.377718864328
-3390	3990	-661.445779814324
-3390	4050	-608.513840764321
-3390	4110	-615.581901714318
-3390	4170	-622.649962664314
-3390	4230	-629.718023614311
-3390	4290	-576.786084564308
-3390	4350	-583.854145514305
-3390	4410	-590.922206464301
-3390	4470	-537.990267414298
-3390	4530	-545.058328364295
-3390	4590	-492.126389314291
-3390	4650	-499.194450264288
-3390	4710	-506.262511214285
-3390	4770	-453.330572164282
-3390	4830	-460.398633114279
-3390	4890	-467.466694064276
-3390	4950	-474.534755014272
-3390	5010	-481.602815964269
-3390	5070	-488.670876914266
-3390	5130	-435.738937864262
-3390	5190	-442.806998814259
-3390	5250	-449.875059764256
-3390	5310	-456.943120714252
-3390	5370	-464.011181664249
-3390	5430	-471.079242614246
-3390	5490	-478.147303564243
-3390	5550	-485.215364514239
-3390	5610	-492.283425464236
-3390	5670	-499.351486414233
-3390	5730	-506.419547364229
-3390	5790	-513.487608314226
-3390	5850	-520.555669264223
-3390	5910	-527.623730214219
-3390	5970	-534.691791164216
-3390	6030	-541.759852114213
-3390	6090	-548.827913064209
-3390	6150	-555.895974014206
-3390	6210	-502.964034964203
-3390	6270	-510.0320959142
-3390	6330	-517.100156864197
-3390	6390	-524.168217814194
-3390	6450	-531.23627876419
-3390	6510	-538.304339714187
-3390	6570	-545.372400664184
-3390	6630	-552.44046161418
-3390	6690	-619.508522564177
-3390	6750	-626.576583514174
-3390	6810	-633.644644464171
-3390	6870	-640.712705414167
-3390	6930	-707.780766364164
-3390	6990	-714.848827314161
-3390	7050	-721.916888264157
-3390	7110	-788.984949214154
-3390	7170	-796.053010164151
-3390	7230	-863.121071114148
-3390	7290	-870.189132064144
-3390	7350	-937.257193014141
-3390	7410	-944.325253964138
-3390	7470	-951.393314914134
-3390	7530	-1018.46137586413
-3390	7590	-1025.52943681413
-3390	7650	-1032.59749776412
-3390	7710	-979.665558714121
-3390	7770	-986.733619664118
-3390	7830	-993.801680614115
-3390	7890	-940.869741564112
-3390	7950	-887.937802514108
-3390	8010	-835.005863464105
-3450	-1050	109.556618793816
-3450	-1110	56.6246797438125
-3450	-1170	63.6927406938089
-3450	-1230	70.7608016438057
-3450	-1290	17.8288625938026
-3450	-1350	24.8969235437994
-3450	-1410	31.9649844937958
-3450	-1470	-20.9669545562074
-3450	-1530	-13.8988936062105
-3450	-1590	-66.8308326562137
-3450	-1650	-59.7627717062173
-3450	-1710	-52.6947107562205
-3450	-1770	-105.626649806224
-3450	-1830	-98.5585888562268
-3450	-1890	-151.49052790623
-3450	-1950	-144.422466956234
-3450	-2010	-197.354406006237
-3450	-2070	-190.28634505624
-3450	-210.001	1450.60388329488
-3450	-2130	-183.218284106244
-3450	-2190	-176.150223156247
-3450	-2250	-229.08216220625
-3450	-2310	-222.014101256253
-3450	-2370	-214.946040306257
-3450	-2430	-207.87797935626
-3450	-2490	-200.809918406263
-3450	-2550	-193.741857456266
-3450	-2610	-186.673796506269
-3450	-2670	-179.605735556273
-3450	-270	1397.67182644386
-3450	-270.001	1037.67194424487
-3450	-2730	-232.537674606276
-3450	-2790	-225.469613656279
-3450	-2850	-218.401552706282
-3450	-2910	-211.333491756286
-3450	-2970	-204.265430806289
-3450	-3030	-197.197369856292
-3450	-3090	-190.129308906296
-3450	-3150	-183.061247956299
-3450	-3210	-175.993187006302
-3450	-3270	-168.925126056306
-3450	-330	984.739887393855
-3450	-330.001	864.740005194871
-3450	-3330	-161.857065106309
-3450	-3390	-154.789004156312
-3450	-3450	-87.7209432063155
-3450	-3510	-80.6528822563187
-3450	-3570	-73.5848213063218
-3450	-3630	-6.51676035632499
-3450	-3690	0.551300593671385
-3450	-3750	67.6193615436682
-3450	-3810	74.6874224936651
-3450	-3870	81.7554834436614
-3450	-390	811.807948343851
-3450	-390.001	751.808066144868
-3450	-3930	148.823544393658
-3450	-3990	155.891605343655
-3450	-4050	222.959666293652
-3450	-4110	230.027727243649
-3450	-4170	297.095788193645
-3450	-4230	304.163849143642
-3450	-4290	371.231910093639
-3450	-4350	438.299971043635
-3450	-4410	445.368031993632
-3450	-4470	512.436092943629
-3450	-450	698.876009293848
-3450	-450.001	698.876127094864
-3450	-4530	579.504153893626
-3450	-4590	586.572214843623
-3450	-4650	653.640275793619
-3450	-4710	720.708336743616
-3450	-4770	787.776397693613
-3450	-4830	914.844458643609
-3450	-4890	1101.91251959361
-3450	-510	645.944070243845
-3450	-510.001	585.944188044861
-3450	-570	533.012131193842
-3450	-570.001	533.012248994858
-3450	-630	480.080192143838
-3450	-630.001	480.080309944854
-3450	-690	427.148253093835
-3450	-690.001	427.148370894851
-3450	-750	374.216314043832
-3450	-750.001	314.216431844848
-3450	-810	261.284374993829
-3450	-869.999	268.35231814281
-3450	-870	268.352435943825
-3450	-870.001	268.352553744841
-3450	-930	215.420496893822
-3450	-930.001	215.420614694838
-3450	-990	162.488557843819
-3450	-990.001	162.488675644835
-3450	1890	1263.22163224398
-3450	1950	1016.15357129398
-3450	2010	889.085510343983
-3450	2070	402.017449393986
-3450	2130	214.949388443989
-3450	2190	147.881327493993
-3450	2250	20.8132665439957
-3450	2310	-46.2547944060011
-3450	2370	-113.322855355997
-3450	2430	-180.390916305994
-3450	2490	-247.458977255991
-3450	2550	-314.527038205988
-3450	2610	-381.595099155985
-3450	2670	-388.663160105981
-3450	2730	-455.731221055978
-3450	2790	-462.799282005975
-3450	2850	-529.867342955972
-3450	2910	-536.935403905968
-3450	2970	-544.003464855965
-3450	3030	-551.071525805962
-3450	3090	-618.139586755959
-3450	3150	-625.207647705955
-3450	3210	-632.275708655952
-3450	3270	-639.343769605949
-3450	3330	-646.411830555945
-3450	3390	-653.479891505942
-3450	3450	-660.547952455939
-3450	3510	-667.616013405936
-3450	3570	-674.684074355932
-3450	3630	-681.752135305929
-3450	3690	-688.820196255926
-3450	3750	-695.888257205922
-3450	3810	-702.956318155919
-3450	3870	-650.024379105916
-3450	3930	-657.092440055912
-3450	3990	-664.160501005909
-3450	4050	-611.228561955906
-3450	4110	-618.296622905903
-3450	4170	-625.364683855899
-3450	4230	-632.432744805896
-3450	4290	-579.500805755893
-3450	4350	-586.568866705889
-3450	4410	-593.636927655886
-3450	4470	-540.704988605883
-3450	4530	-547.77304955588
-3450	4590	-494.841110505877
-3450	4650	-501.909171455873
-3450	4710	-448.97723240587
-3450	4770	-456.045293355867
-3450	4830	-463.113354305864
-3450	4890	-470.18141525586
-3450	4950	-417.249476205857
-3450	5010	-424.317537155854
-3450	5070	-431.38559810585
-3450	5130	-438.453659055847
-3450	5190	-445.521720005844
-3450	5250	-452.589780955841
-3450	5310	-459.657841905837
-3450	5370	-466.725902855834
-3450	5430	-473.793963805831
-3450	5490	-480.862024755827
-3450	5550	-487.930085705824
-3450	5610	-494.998146655821
-3450	5670	-502.066207605817
-3450	5730	-509.134268555814
-3450	5790	-516.202329505811
-3450	5850	-523.270390455808
-3450	5910	-530.338451405804
-3450	5970	-537.406512355801
-3450	6030	-484.474573305798
-3450	6090	-491.542634255795
-3450	6150	-498.610695205791
-3450	6210	-505.678756155788
-3450	6270	-512.746817105785
-3450	6330	-519.814878055782
-3450	6390	-526.882939005778
-3450	6450	-533.950999955775
-3450	6510	-541.019060905772
-3450	6570	-548.087121855769
-3450	6630	-555.155182805765
-3450	6690	-562.223243755762
-3450	6750	-629.291304705759
-3450	6810	-636.359365655755
-3450	6870	-643.427426605752
-3450	6930	-710.495487555749
-3450	6990	-717.563548505746
-3450	7050	-724.631609455742
-3450	7110	-791.699670405739
-3450	7170	-798.767731355736
-3450	7230	-865.835792305732
-3450	7290	-932.903853255729
-3450	7350	-939.971914205726
-3450	7410	-947.039975155722
-3450	7470	-1014.10803610572
-3450	7530	-1021.17609705572
-3450	7590	-1028.24415800571
-3450	7650	-1035.31221895571
-3450	7710	-1042.38027990571
-3450	7770	-1049.4483408557
-3450	7830	-996.5164018057
-3450	7890	-1003.5844627557
-3450	7950	-950.652523705693
-3450	8010	-897.72058465569
-3510	-1050	46.8418976022303
-3510	-1110	53.9099585522272
-3510	-1170	0.97801950222356
-3510	-1230	8.04608045222039
-3510	-1290	15.1141414022172
-3510	-1350	-37.8177976477859
-3510	-1410	-30.7497366977896
-3510	-1470	-23.6816757477927
-3510	-1530	-76.6136147977959
-3510	-1590	-69.5455538477991
-3510	-1650	-62.4774928978027
-3510	-1710	-115.409431947806
-3510	-1770	-108.341370997809
-3510	-1830	-161.273310047812
-3510	-1890	-154.205249097816
-3510	-1950	-207.137188147819
-3510	-2010	-200.069127197822
-3510	-2070	-193.001066247825
-3510	-210.001	1027.88916210329
-3510	-2130	-245.933005297829
-3510	-2190	-238.864944347832
-3510	-2250	-231.796883397835
-3510	-2310	-224.728822447838
-3510	-2370	-217.660761497842
-3510	-2430	-210.592700547845
-3510	-2490	-203.524639597848
-3510	-2550	-196.456578647852
-3510	-2610	-189.388517697855
-3510	-2670	-242.320456747858
-3510	-270	974.957105252273
-3510	-270.001	914.957223053289
-3510	-2730	-235.252395797861
-3510	-2790	-228.184334847865
-3510	-2850	-221.116273897868
-3510	-2910	-214.048212947871
-3510	-2970	-206.980151997875
-3510	-3030	-199.912091047878
-3510	-3090	-192.844030097881
-3510	-3150	-185.775969147885
-3510	-3210	-178.707908197888
-3510	-3270	-171.639847247891
-3510	-330	862.02516620227
-3510	-330.001	742.025284003285
-3510	-3330	-164.571786297894
-3510	-3390	-157.503725347898
-3510	-3450	-150.435664397901
-3510	-3510	-83.367603447904
-3510	-3570	-76.2995424979072
-3510	-3630	-9.23148154791033
-3510	-3690	-2.16342059791396
-3510	-3750	4.90464035208288
-3510	-3810	71.9727013020797
-3510	-3870	79.0407622520761
-3510	-390	689.093227152266
-3510	-390.001	689.093344953282
-3510	-3930	146.108823202073
-3510	-3990	153.17688415207
-3510	-4050	220.244945102067
-3510	-4110	227.313006052063
-3510	-4170	234.38106700206
-3510	-4230	301.449127952057
-3510	-4290	368.517188902053
-3510	-4350	375.58524985205
-3510	-4410	442.653310802047
-3510	-4470	449.721371752044
-3510	-450	636.161288102263
-3510	-450.001	636.161405903279
-3510	-4530	516.78943270204
-3510	-4590	583.857493652037
-3510	-4650	590.925554602034
-3510	-4710	657.99361555203
-3510	-4770	725.061676502027
-3510	-4830	852.129737452024
-3510	-4890	979.19779840202
-3510	-4950	1166.26585935202
-3510	-510	583.22934905226
-3510	-510.001	523.229466853275
-3510	-570	470.297410002257
-3510	-570.001	470.297527803272
-3510	-630	417.365470952253
-3510	-630.001	417.365588753269
-3510	-690	364.43353190225
-3510	-690.001	364.433649703266
-3510	-750	311.501592852247
-3510	-750.001	311.501710653262
-3510	-810	258.569653802243
-3510	-810.001	258.569771603259
-3510	-870	205.63771475224
-3510	-870.001	205.637832553256
-3510	-930	152.705775702237
-3510	-930.001	152.705893503253
-3510	-990	99.7738366522335
-3510	-990.001	99.7739544532492
-3510	1890	1380.50691105239
-3510	1950	1013.43885010239
-3510	2010	586.370789152397
-3510	2070	219.3027282024
-3510	2130	92.2346672524041
-3510	2190	25.1666063024072
-3510	2250	-41.9014546475896
-3510	2310	-108.969515597586
-3510	2370	-176.037576547583
-3510	2430	-243.10563749758
-3510	2490	-310.173698447576
-3510	2550	-377.241759397573
-3510	2610	-444.30982034757
-3510	2670	-451.377881297567
-3510	2730	-518.445942247563
-3510	2790	-525.51400319756
-3510	2850	-592.582064147557
-3510	2910	-599.650125097553
-3510	2970	-606.71818604755
-3510	3030	-613.786246997547
-3510	3090	-620.854307947544
-3510	3150	-627.92236889754
-3510	3210	-634.990429847537
-3510	3270	-642.058490797534
-3510	3330	-649.126551747531
-3510	3390	-656.194612697527
-3510	3450	-663.262673647524
-3510	3510	-670.330734597521
-3510	3570	-677.398795547518
-3510	3630	-684.466856497515
-3510	3690	-691.534917447511
-3510	3750	-698.602978397508
-3510	3810	-705.671039347505
-3510	3870	-712.739100297501
-3510	3930	-659.807161247498
-3510	3990	-666.875222197495
-3510	4050	-613.943283147491
-3510	4110	-621.011344097488
-3510	4170	-628.079405047485
-3510	4230	-575.147465997482
-3510	4290	-582.215526947478
-3510	4350	-589.283587897475
-3510	4410	-536.351648847472
-3510	4470	-543.419709797468
-3510	4530	-490.487770747465
-3510	4590	-497.555831697462
-3510	4650	-444.623892647458
-3510	4710	-451.691953597455
-3510	4770	-398.760014547452
-3510	4830	-405.828075497449
-3510	4890	-412.896136447445
-3510	4950	-419.964197397442
-3510	5010	-427.032258347439
-3510	5070	-434.100319297436
-3510	5130	-381.168380247433
-3510	5190	-388.236441197429
-3510	5250	-395.304502147426
-3510	5310	-402.372563097423
-3510	5370	-409.440624047419
-3510	5430	-416.508684997416
-3510	5490	-423.576745947413
-3510	5550	-430.64480689741
-3510	5610	-437.712867847406
-3510	5670	-444.780928797403
-3510	5730	-451.8489897474
-3510	5790	-458.917050697396
-3510	5850	-465.985111647393
-3510	5910	-473.05317259739
-3510	5970	-480.121233547387
-3510	6030	-487.189294497383
-3510	6090	-494.25735544738
-3510	6150	-501.325416397377
-3510	6210	-508.393477347373
-3510	6270	-515.46153829737
-3510	6330	-522.529599247367
-3510	6390	-529.597660197363
-3510	6450	-536.66572114736
-3510	6510	-543.733782097357
-3510	6570	-550.801843047354
-3510	6630	-557.869903997351
-3510	6690	-564.937964947347
-3510	6750	-632.006025897344
-3510	6810	-639.074086847341
-3510	6870	-646.142147797337
-3510	6930	-713.210208747334
-3510	6990	-720.278269697331
-3510	7050	-727.346330647328
-3510	7110	-794.414391597325
-3510	7170	-861.482452547321
-3510	7230	-868.550513497318
-3510	7290	-935.618574447315
-3510	7350	-942.686635397311
-3510	7410	-1009.75469634731
-3510	7470	-1016.8227572973
-3510	7530	-1023.8908182473
-3510	7590	-1030.9588791973
-3510	7650	-1038.02694014729
-3510	7710	-1045.09500109729
-3510	7770	-1052.16306204729
-3510	7830	-1059.23112299729
-3510	7890	-1006.29918394728
-3510	7950	-1013.36724489728
-3510	8010	-960.435305847275
-3570	-1050	44.1271764106455
-3570	-1110	-8.8047626393577
-3570	-1170	-1.73670168936133
-3570	-1230	-54.6686407393645
-3570	-1290	-47.6005797893677
-3570	-1350	-40.5325188393708
-3570	-1410	-33.4644578893744
-3570	-1470	-86.3963969393776
-3570	-150.001	1018.10637996171
-3570	-1530	-79.3283359893808
-3570	-1590	-72.2602750393839
-3570	-1650	-125.192214089388
-3570	-1710	-118.124153139391
-3570	-1770	-171.056092189394
-3570	-1830	-163.988031239397
-3570	-1890	-216.919970289401
-3570	-1950	-209.851909339404
-3570	-2010	-202.783848389407
-3570	-2070	-255.71578743941
-3570	-210	965.174323110691
-3570	-210.001	905.174440911707
-3570	-2130	-248.647726489414
-3570	-2190	-241.579665539417
-3570	-2250	-234.51160458942
-3570	-2310	-227.443543639423
-3570	-2370	-220.375482689426
-3570	-2430	-213.30742173943
-3570	-2490	-206.239360789433
-3570	-2550	-259.171299839436
-3570	-2610	-252.10323888944
-3570	-2670	-245.035177939443
-3570	-270	852.242384060688
-3570	-270.001	792.242501861704
-3570	-2730	-237.967116989446
-3570	-2790	-230.89905603945
-3570	-2850	-223.830995089453
-3570	-2910	-216.762934139456
-3570	-2970	-209.694873189459
-3570	-3030	-202.626812239463
-3570	-3090	-195.558751289466
-3570	-3150	-188.490690339469
-3570	-3210	-181.422629389473
-3570	-3270	-174.354568439476
-3570	-330	739.310445010685
-3570	-330.001	679.3105628117
-3570	-3330	-167.286507489479
-3570	-3390	-160.218446539483
-3570	-3450	-153.150385589486
-3570	-3510	-86.0823246394889
-3570	-3570	-79.0142636894921
-3570	-3630	-71.9462027394957
-3570	-3690	-4.87814178949884
-3570	-3750	2.18991916049799
-3570	-3810	69.2579801104948
-3570	-3870	76.3260410604917
-3570	-390	626.378505960681
-3570	-390.001	626.378623761697
-3570	-3930	83.394102010488
-3570	-3990	150.462162960485
-3570	-4050	157.530223910482
-3570	-4110	224.598284860478
-3570	-4170	231.666345810475
-3570	-4230	298.734406760472
-3570	-4290	305.802467710469
-3570	-4350	372.870528660465
-3570	-4410	379.938589610462
-3570	-4470	447.006650560459
-3570	-450	573.446566910678
-3570	-450.001	573.446684711694
-3570	-4530	514.074711510455
-3570	-4590	521.142772460452
-3570	-4650	588.210833410449
-3570	-4710	655.278894360446
-3570	-4770	722.346955310442
-3570	-4830	789.415016260439
-3570	-4890	916.483077210436
-3570	-4950	1043.55113816043
-3570	-5010	1170.61919911043
-3570	-510	520.514627860675
-3570	-510.001	520.514745661691
-3570	-570	467.582688810672
-3570	-570.001	467.582806611687
-3570	-630	414.650749760668
-3570	-630.001	354.650867561684
-3570	-690	301.718810710665
-3570	-690.001	301.718928511681
-3570	-750	248.786871660662
-3570	-750.001	248.786989461677
-3570	-810	195.854932610659
-3570	-810.001	195.855050411674
-3570	-870	142.922993560655
-3570	-870.001	1582.92311136167
-3570	-929.999	149.990936709636
-3570	-930	149.991054510652
-3570	-930.001	149.991172311668
-3570	-990	97.0591154606486
-3570	-990.001	97.0592332616643
-3570	1950	650.724128910809
-3570	2010	223.656067960812
-3570	2070	96.5880070108155
-3570	2130	29.5199460608192
-3570	2190	-37.5481148891777
-3570	2250	-164.616175839175
-3570	2310	-231.684236789171
-3570	2370	-298.752297739168
-3570	2430	-365.820358689165
-3570	2490	-432.888419639161
-3570	2550	-439.956480589158
-3570	2610	-507.024541539155
-3570	2670	-574.092602489151
-3570	2730	-581.160663439148
-3570	2790	-588.228724389145
-3570	2850	-655.296785339142
-3570	2910	-662.364846289138
-3570	2970	-669.432907239135
-3570	3030	-676.500968189132
-3570	3090	-683.569029139129
-3570	3150	-690.637090089125
-3570	3210	-697.705151039122
-3570	3270	-704.773211989119
-3570	3330	-711.841272939116
-3570	3390	-718.909333889112
-3570	3450	-725.977394839109
-3570	3510	-733.045455789106
-3570	3570	-740.113516739103
-3570	3630	-747.181577689099
-3570	3690	-694.249638639096
-3570	3750	-701.317699589093
-3570	3810	-708.385760539089
-3570	3870	-715.453821489086
-3570	3930	-662.521882439083
-3570	3990	-669.58994338908
-3570	4050	-616.658004339076
-3570	4110	-623.726065289073
-3570	4170	-630.79412623907
-3570	4230	-577.862187189066
-3570	4290	-584.930248139063
-3570	4350	-591.99830908906
-3570	4410	-539.066370039056
-3570	4470	-546.134430989053
-3570	4530	-493.20249193905
-3570	4590	-440.270552889046
-3570	4650	-447.338613839043
-3570	4710	-394.40667478904
-3570	4770	-401.474735739037
-3570	4830	-408.542796689034
-3570	4890	-355.610857639031
-3570	4950	-362.678918589027
-3570	5010	-369.746979539024
-3570	5070	-376.815040489021
-3570	5130	-383.883101439017
-3570	5190	-390.951162389014
-3570	5250	-398.019223339011
-3570	5310	-405.087284289008
-3570	5370	-412.155345239004
-3570	5430	-359.223406189001
-3570	5490	-366.291467138998
-3570	5550	-373.359528088994
-3570	5610	-440.427589038991
-3570	5670	-447.495649988988
-3570	5730	-454.563710938985
-3570	5790	-461.631771888981
-3570	5850	-468.699832838978
-3570	5910	-475.767893788975
-3570	5970	-482.835954738971
-3570	6030	-489.904015688968
-3570	6090	-496.972076638965
-3570	6150	-504.040137588961
-3570	6210	-511.108198538958
-3570	6270	-518.176259488955
-3570	6330	-525.244320438952
-3570	6390	-532.312381388949
-3570	6450	-539.380442338945
-3570	6510	-546.448503288942
-3570	6570	-553.516564238939
-3570	6630	-560.584625188935
-3570	6690	-567.652686138932
-3570	6750	-634.720747088929
-3570	6810	-641.788808038926
-3570	6870	-648.856868988923
-3570	6930	-715.924929938919
-3570	6990	-722.992990888916
-3570	7050	-730.061051838913
-3570	7110	-797.129112788909
-3570	7170	-864.197173738906
-3570	7230	-871.265234688903
-3570	7290	-938.333295638899
-3570	7350	-945.401356588896
-3570	7410	-1012.46941753889
-3570	7470	-1019.53747848889
-3570	7530	-1026.60553943889
-3570	7590	-1093.67360038888
-3570	7650	-1100.74166133888
-3570	7710	-1107.80972228888
-3570	7770	-1114.87778323887
-3570	7830	-1061.94584418887
-3570	7890	-1069.01390513887
-3570	7950	-1016.08196608886
-3570	8010	-963.15002703886
-3630	-1050	-18.5875447809394
-3630	-1110	-11.5194838309426
-3630	-1170	-64.4514228809462
-3630	-1230	-57.3833619309494
-3630	-1290	-50.3153009809525
-3630	-1350	-103.247240030956
-3630	-1410	-96.1791790809593
-3630	-1470	-89.1111181309625
-3630	-150	955.391540969109
-3630	-150.001	895.391658770126
-3630	-1530	-82.0430571809657
-3630	-1590	-134.974996230969
-3630	-1650	-127.906935280972
-3630	-1710	-180.838874330976
-3630	-1770	-173.770813380979
-3630	-1830	-166.702752430982
-3630	-1890	-219.634691480986
-3630	-1950	-212.566630530989
-3630	-2010	-205.498569580992
-3630	-2070	-258.430508630995
-3630	-210	842.459601919106
-3630	-210.001	782.459719720122
-3630	-2130	-251.362447680999
-3630	-2190	-244.294386731002
-3630	-2250	-237.226325781005
-3630	-2310	-230.158264831008
-3630	-2370	-283.090203881012
-3630	-2430	-276.022142931015
-3630	-2490	-268.954081981018
-3630	-2550	-261.886021031021
-3630	-2610	-254.817960081024
-3630	-2670	-247.749899131028
-3630	-270	729.527662869103
-3630	-270.001	729.527780670119
-3630	-2730	-240.681838181031
-3630	-2790	-233.613777231034
-3630	-2850	-226.545716281038
-3630	-2910	-219.477655331041
-3630	-2970	-212.409594381044
-3630	-3030	-205.341533431048
-3630	-3090	-198.273472481051
-3630	-3150	-191.205411531054
-3630	-3210	-184.137350581057
-3630	-3270	-177.069289631061
-3630	-330	676.5957238191
-3630	-330.001	616.595841620116
-3630	-3330	-170.001228681064
-3630	-3390	-162.933167731067
-3630	-3450	-155.865106781071
-3630	-3510	-88.7970458310738
-3630	-3570	-81.7289848810769
-3630	-3630	-74.6609239310801
-3630	-3690	-7.59286298108373
-3630	-3750	-0.524802031086892
-3630	-3810	66.5432589189099
-3630	-3870	73.6113198689063
-3630	-390	563.663784769096
-3630	-390.001	563.663902570112
-3630	-3930	80.6793808189032
-3630	-3990	147.7474417689
-3630	-4050	154.815502718897
-3630	-4110	221.883563668894
-3630	-4170	228.95162461889
-3630	-4230	296.019685568887
-3630	-4290	303.087746518884
-3630	-4350	370.15580746888
-3630	-4410	377.223868418877
-3630	-4470	444.291929368874
-3630	-450	510.731845719093
-3630	-450.001	510.731963520109
-3630	-4530	451.359990318871
-3630	-4590	518.428051268867
-3630	-4650	525.496112218864
-3630	-4710	592.564173168861
-3630	-4770	659.632234118857
-3630	-4830	726.700295068854
-3630	-4890	853.768356018851
-3630	-4950	980.836416968848
-3630	-5010	1047.90447791884
-3630	-510	457.79990666909
-3630	-510.001	457.800024470106
-3630	-570	404.867967619087
-3630	-570.001	404.868085420102
-3630	-630	351.936028569083
-3630	-630.001	291.936146370099
-3630	-690	239.00408951908
-3630	-690.001	239.004207320096
-3630	-750	186.072150469077
-3630	-809.999	193.140093618058
-3630	-810	193.140211419074
-3630	-810.001	193.140329220089
-3630	-870	140.20827236907
-3630	-870.001	140.208390170086
-3630	-90.0007	1008.32356247982
-3630	-930	87.2763333190669
-3630	-930.001	87.276451120083
-3630	-989.999	1414.34427646805
-3630	-990	34.3443942690637
-3630	-990.001	34.3445120700794
-3630	1890	775.077468669221
-3630	1950	468.009407719224
-3630	2010	100.941346769227
-3630	2070	33.8732858192307
-3630	2130	-93.1947751307657
-3630	2190	-160.262836080763
-3630	2250	-227.330897030759
-3630	2310	-294.398957980756
-3630	2370	-361.467018930753
-3630	2430	-428.535079880749
-3630	2490	-495.603140830746
-3630	2550	-562.671201780743
-3630	2610	-569.73926273074
-3630	2670	-636.807323680736
-3630	2730	-643.875384630733
-3630	2790	-650.94344558073
-3630	2850	-658.011506530727
-3630	2910	-725.079567480723
-3630	2970	-732.14762843072
-3630	3030	-739.215689380717
-3630	3090	-746.283750330714
-3630	3150	-753.35181128071
-3630	3210	-760.419872230707
-3630	3270	-767.487933180704
-3630	3330	-774.555994130701
-3630	3390	-721.624055080697
-3630	3450	-728.692116030694
-3630	3510	-735.760176980691
-3630	3570	-742.828237930687
-3630	3630	-749.896298880684
-3630	3690	-756.964359830681
-3630	3750	-704.032420780678
-3630	3810	-711.100481730674
-3630	3870	-718.168542680671
-3630	3930	-665.236603630668
-3630	3990	-672.304664580664
-3630	4050	-619.372725530661
-3630	4110	-626.440786480658
-3630	4170	-633.508847430654
-3630	4230	-580.576908380651
-3630	4290	-587.644969330648
-3630	4350	-594.713030280644
-3630	4410	-541.781091230641
-3630	4470	-488.849152180638
-3630	4530	-495.917213130635
-3630	4590	-442.985274080632
-3630	4650	-390.053335030628
-3630	4710	-397.121395980625
-3630	4770	-344.189456930622
-3630	4830	-351.257517880619
-3630	4890	-358.325578830615
-3630	4950	-305.393639780612
-3630	5010	-312.461700730609
-3630	5070	-319.529761680606
-3630	5130	-326.597822630602
-3630	5190	-333.665883580599
-3630	5250	-340.733944530596
-3630	5310	-347.802005480592
-3630	5370	-354.870066430589
-3630	5430	-361.938127380586
-3630	5490	-369.006188330583
-3630	5550	-376.074249280579
-3630	5610	-383.142310230576
-3630	5670	-390.210371180573
-3630	5730	-397.278432130569
-3630	5790	-404.346493080566
-3630	5850	-411.414554030563
-3630	5910	-418.482614980559
-3630	5970	-425.550675930556
-3630	6030	-432.618736880553
-3630	6090	-439.68679783055
-3630	6150	-446.754858780546
-3630	6210	-453.822919730543
-3630	6270	-460.89098068054
-3630	6330	-467.959041630537
-3630	6390	-475.027102580533
