X	Y	nZxy
-4470	2250	90.0188973345953
-4470	2310	92.1818749825288
-4470	2370	94.3448526304624
-4470	2430	96.5078302783959
-4470	2490	98.6708079263292
-4470	2550	100.833785574263
-4470	2610	102.996763222196
-4470	2670	105.15974087013
-4470	2730	167.322718518063
-4470	2790	169.485696165997
-4470	2850	231.64867381393
-4470	2910	233.811651461864
-4470	2970	295.974629109797
-4470	3030	298.137606757731
-4470	3090	360.300584405664
-4470	3150	422.463562053598
-4470	3210	424.626539701531
-4470	3270	486.789517349464
-4470	3330	548.952494997398
-4470	3390	611.115472645331
-4470	3450	613.278450293265
-4470	3510	675.441427941199
-4470	3570	677.604405589132
-4470	3630	739.767383237065
-4470	3690	801.930360884999
-4470	3750	804.093338532932
-4470	3810	806.256316180866
-4470	3870	808.419293828799
-4470	3930	810.582271476733
-4470	3990	812.745249124666
-4470	4050	814.9082267726
-4470	4110	817.071204420533
-4470	4170	759.234182068467
-4470	4230	761.3971597164
-4470	4290	763.560137364334
-4470	4350	705.723115012267
-4470	4410	707.886092660201
-4470	4470	650.049070308134
-4470	4530	652.212047956068
-4470	4590	654.375025604001
-4470	4650	596.538003251934
-4470	4710	598.700980899868
-4470	4770	600.863958547802
-4470	4830	543.026936195735
-4470	4890	545.189913843668
-4470	4950	487.352891491602
-4470	5010	489.515869139535
-4470	5070	431.678846787469
-4470	5130	373.841824435402
-4470	5190	376.004802083336
-4470	5250	318.167779731269
-4470	5310	320.330757379203
-4470	5370	322.493735027136
-4470	5430	264.65671267507
-4470	5490	266.819690323003
-4470	5550	208.982667970937
-4470	5610	211.14564561887
-4470	5670	153.308623266804
-4470	5730	155.471600914737
-4470	5790	97.6345785626706
-4470	5850	39.7975562106039
-4470	5910	41.9605338585375
-4470	5970	-15.876488493529
-4470	6030	-73.7135108455955
-4470	6090	-71.5505331976619
-4470	6150	-129.387555549729
-4470	6210	-187.224577901795
-4470	6270	-245.061600253862
-4470	6330	-362.898622605928
-4470	6390	-420.735644957995
-4470	6450	-478.572667310061
-4470	6510	-536.409689662128
-4470	6570	-594.246712014194
-4470	6630	-652.083734366261
-4470	6690	-709.920756718327
-4470	6750	-707.757779070394
-4470	6810	-765.59480142246
-4470	6870	-763.431823774527
-4470	6930	-761.268846126593
-4470	6990	-699.10586847866
-449.999	-1350	1084.43605576138
-449.999	-1410	1022.27307811344
-449.999	1650	1012.58493815805
-450	-1050	435.250888230954
-450	-1110	553.087910583021
-450	-1170	670.924932935087
-450	-1230	788.761955287154
-450	-1290	1086.59897763922
-450	-1350	1084.43599999129
-450	-1410	1022.27302234335
-450	-1470	960.11004469542
-450	-150	227.695552949956
-450	-1530	957.947067047486
-450	-210	225.532575302023
-450	-210.001	225.532539252396
-450	-270	163.369597654089
-450	-29.9998	232.021515455749
-450	-30	232.021508245823
-450	-330	161.206620006156
-450	-390	159.043642358222
-450	-450	156.880664710289
-450	-510	154.717687062355
-450	-570	152.554709414422
-450	-630	150.391731766488
-450	-690	208.228754118555
-450	-750	206.065776470622
-450	-810	263.902798822688
-450	-870	261.739821174755
-450	-89.9998	229.858537807815
-450	-90	229.85853059789
-450	-930	319.576843526821
-450	-990	377.413865878888
-450	1050	510.955105908626
-450	1110	513.118083556559
-450	1170	575.281061204493
-450	1230	637.444038852426
-450	1290	699.60701650036
-450	1350	701.769994148293
-450	1410	763.932971796227
-450	1470	766.09594944416
-450	150	178.510441189624
-450	1530	828.258927092094
-450	1590	890.421904740027
-450	1650	952.584882387961
-450	1710	1074.74786003589
-450	1770	1136.91083768383
-450	210	180.673418837557
-450	270	182.836396485491
-450	30	234.184485893757
-450	30.0002	234.184493103682
-450	330	184.999374133424
-450	390	187.162351781358
-450	450	189.325329429291
-450	509.999	251.488271027597
-450	510	251.488307077225
-450	570	253.651284725158
-450	629.999	315.814226323464
-450	630	315.814262373092
-450	690	317.977240021025
-450	749.999	380.140181619331
-450	750	380.140217668958
-450	810	382.303195316892
-450	870	384.466172964826
-450	90	236.34746354169
-450	90.0002	236.347470751616
-450	929.999	446.629114563131
-450	930	446.629150612759
-450	990	448.792128260692
-450.001	-1050	435.250832460864
-450.001	-1110	493.087854812931
-450.001	-1170	610.924877164997
-450.001	-1230	728.761899517064
-450.001	-809.999	263.902779102225
-450.001	-810	263.902743052598
-450.001	1050	510.955050138536
-450.001	1170	575.281005434403
-450.001	1230	637.443983082336
-450.001	1290	699.60696073027
-450.001	1410	763.932916026137
-450.001	1590	890.421848969937
-450.001	1650	952.584826617871
-450.001	1710	1074.7478042658
-450.001	1770	1196.91078191374
-450.001	1830	1259.07375956167
-450.001	510	251.488251307135
-450.001	630	315.814206603002
-450.001	750	380.140161898868
-450.001	930	446.629094842669
-4530	-1050	387.708921302244
-4530	-1110	325.54594365431
-4530	-1170	263.382966006377
-4530	-1230	201.219988358443
-4530	-1290	199.05701071051
-4530	-1350	136.894033062576
-4530	-1410	134.731055414643
-4530	-1470	72.5680777667094
-4530	-1530	70.4051001187759
-4530	-1590	68.2421224708423
-4530	-1650	6.0791448229088
-4530	-1710	3.9161671749755
-4530	-1770	1.75318952704197
-4530	-1830	-0.409788120891562
-4530	-1890	-2.57276576882509
-4530	-1950	-4.7357434167584
-4530	-2010	-6.89872106469193
-4530	-2070	-9.06169871262546
-4530	-2130	-11.224676360559
-4530	-2190	-13.3876540084925
-4530	-2250	44.4493683435742
-4530	-2310	42.2863906956406
-4530	-2370	40.1234130477071
-4530	-2430	97.9604353997736
-4530	-2490	95.7974577518403
-4530	-2550	93.6344801039068
-4530	-2610	91.4715024559732
-4530	-2670	149.30852480804
-4530	-2730	147.145547160106
-4530	-2790	204.982569512173
-4530	-2850	202.819591864239
-4530	-2910	200.656614216306
-4530	-2970	198.493636568372
-4530	-3030	196.330658920439
-4530	-3090	254.167681272505
-4530	-3150	252.004703624572
-4530	-3210	309.841725976638
-4530	-3270	307.678748328705
-4530	-3330	365.515770680772
-4530	-3390	363.352793032838
-4530	-3450	361.189815384904
-4530	-3510	359.026837736971
-4530	-3570	356.863860089038
-4530	-3630	354.700882441104
-4530	-3690	412.537904793171
-4530	-3750	410.374927145237
-4530	-3810	408.211949497304
-4530	-3870	406.04897184937
-4530	-3930	403.885994201437
-4530	-3990	401.723016553503
-4530	-4050	339.56003890557
-4530	-4110	337.397061257636
-4530	-4170	335.234083609703
-4530	-4230	273.071105961769
-4530	-4290	270.908128313836
-4530	-4350	268.745150665902
-4530	-4410	266.582173017969
-4530	-4470	204.419195370035
-4530	-4530	202.256217722102
-4530	-4590	200.093240074169
-4530	-4650	197.930262426235
-4530	-4710	135.767284778301
-4530	-4770	133.604307130368
-4530	-4830	131.441329482435
-4530	-4890	129.278351834501
-4530	-4950	127.115374186568
-4530	-5010	124.952396538634
-4530	-5070	62.7894188907007
-4530	-5130	60.6264412427672
-4530	-5190	58.4634635948337
-4530	-5250	56.3004859469002
-4530	-5310	54.1375082989666
-4530	-5370	111.974530651033
-4530	-5430	109.8115530031
-4530	-5490	107.648575355166
-4530	-5550	105.485597707233
-4530	-5610	103.322620059299
-4530	-5670	101.159642411366
-4530	-570	1245.01274248571
-4530	-570.001	1245.01270643608
-4530	-5730	98.9966647634324
-4530	-5790	156.833687115499
-4530	-5850	154.670709467565
-4530	-5910	212.507731819632
-4530	-5970	210.344754171698
-4530	-6030	268.181776523765
-4530	-6090	386.018798875831
-4530	-6150	743.855821227898
-4530	-630	1182.84976483778
-4530	-630.001	1002.84972878815
-4530	-690	940.686787189845
-4530	-690.001	820.686751140217
-4530	-750	758.523809541911
-4530	-750.001	698.523773492284
-4530	-810	636.360831893978
-4530	-810.001	636.36079584435
-4530	-870	574.197854246044
-4530	-870.001	514.197818196417
-4530	-930	452.034876598111
-4530	-990	449.871898950177
-4530	-990.001	449.87186290055
-4530	1170	827.739094275782
-4530	1230	709.902071923716
-4530	1290	592.065049571649
-4530	1350	534.228027219583
-4530	1410	416.391004867516
-4530	1470	358.55398251545
-4530	1530	300.716960163383
-4530	1590	242.879937811317
-4530	1650	245.04291545925
-4530	1710	187.205893107184
-4530	1770	189.368870755117
-4530	1830	131.531848403051
-4530	1890	133.694826050984
-4530	1950	75.8578036989175
-4530	2010	78.020781346851
-4530	2070	80.1837589947845
-4530	2130	82.346736642718
-4530	2190	84.5097142906516
-4530	2250	26.6726919385849
-4530	2310	28.8356695865184
-4530	2370	30.9986472344519
-4530	2430	93.1616248823855
-4530	2490	95.3246025303188
-4530	2550	97.4875801782523
-4530	2610	99.6505578261858
-4530	2670	101.813535474119
-4530	2730	103.976513122053
-4530	2790	166.139490769986
-4530	2850	168.30246841792
-4530	2910	230.465446065853
-4530	2970	232.628423713787
-4530	3030	294.79140136172
-4530	3090	356.954379009654
-4530	3150	359.117356657587
-4530	3210	421.280334305521
-4530	3270	483.443311953454
-4530	3330	545.606289601388
-4530	3390	547.769267249321
-4530	3450	609.932244897255
-4530	3510	672.095222545188
-4530	3570	674.258200193121
-4530	3630	736.421177841055
-4530	3690	798.584155488988
-4530	3750	800.747133136922
-4530	3810	802.910110784855
-4530	3870	865.073088432789
-4530	3930	867.236066080722
-4530	3990	869.399043728656
-4530	4050	871.562021376589
-4530	4110	813.724999024523
-4530	4170	815.887976672456
-4530	4230	818.05095432039
-4530	4290	820.213931968323
-4530	4350	762.376909616257
-4530	4410	764.53988726419
-4530	4470	706.702864912124
-4530	4530	708.865842560057
-4530	4590	651.028820207991
-4530	4650	653.191797855924
-4530	4710	655.354775503858
-4530	4770	597.517753151791
-4530	4830	599.680730799724
-4530	4890	601.843708447658
-4530	4950	544.006686095591
-4530	5010	546.169663743525
-4530	5070	488.332641391458
-4530	5130	430.495619039392
-4530	5190	432.658596687325
-4530	5250	374.821574335259
-4530	5310	376.984551983192
-4530	5370	319.147529631126
-4530	5430	321.310507279059
-4530	5490	263.473484926993
-4530	5550	265.636462574926
-4530	5610	207.79944022286
-4530	5670	209.962417870793
-4530	5730	152.125395518727
-4530	5790	154.28837316666
-4530	5850	96.4513508145938
-4530	5910	38.6143284625271
-4530	5970	40.7773061104606
-4530	6030	-17.0597162416059
-4530	6090	-74.8967385936724
-4530	6150	-72.733760945739
-4530	6210	-130.570783297806
-4530	6270	-188.407805649872
-4530	6330	-306.244828001938
-4530	6390	-364.081850354005
-4530	6450	-421.918872706072
-4530	6510	-479.755895058138
-4530	6570	-597.592917410205
-4530	6630	-595.429939762271
-4530	6690	-653.266962114338
-4530	6750	-711.103984466404
-4530	6810	-708.941006818471
-4530	6870	-706.778029170537
-4530	6930	-704.615051522604
-4530	6990	-642.45207387467
-4590	-1050	384.362715906233
-4590	-1110	322.1997382583
-4590	-1170	260.036760610366
-4590	-1230	257.873782962433
-4590	-1290	195.710805314499
-4590	-1350	133.547827666566
-4590	-1410	131.384850018632
-4590	-1470	129.221872370699
-4590	-1530	67.0588947227654
-4590	-1590	64.8959170748319
-4590	-1650	2.73293942689838
-4590	-1710	0.56996177896508
-4590	-1770	-1.59301586896845
-4590	-1830	-3.75599351690198
-4590	-1890	-5.91897116483551
-4590	-1950	-8.08194881276904
-4590	-2010	-10.2449264607023
-4590	-2070	-12.4079041086359
-4590	-2130	-14.5708817565694
-4590	-2190	-16.7338594045029
-4590	-2250	41.1031629475638
-4590	-2310	38.9401852996302
-4590	-2370	36.7772076516967
-4590	-2430	94.6142300037632
-4590	-2490	92.4512523558299
-4590	-2550	90.2882747078963
-4590	-2610	88.1252970599628
-4590	-2670	145.962319412029
-4590	-2730	143.799341764096
-4590	-2790	141.636364116162
-4590	-2850	199.473386468229
-4590	-2910	197.310408820295
-4590	-2970	195.147431172362
-4590	-3030	192.984453524429
-4590	-3090	250.821475876495
-4590	-3150	248.658498228561
-4590	-3210	246.495520580628
-4590	-3270	304.332542932695
-4590	-3330	302.169565284761
-4590	-3390	360.006587636828
-4590	-3450	357.843609988894
-4590	-3510	355.680632340961
-4590	-3570	353.517654693027
-4590	-3630	411.354677045094
-4590	-3690	409.19169939716
-4590	-3750	407.028721749227
-4590	-3810	464.865744101293
-4590	-3870	462.70276645336
-4590	-3930	460.539788805426
-4590	-3990	398.376811157493
-4590	-4050	396.213833509559
-4590	-4110	394.050855861626
-4590	-4170	331.887878213692
-4590	-4230	329.724900565759
-4590	-4290	327.561922917826
-4590	-4350	325.398945269892
-4590	-4410	263.235967621958
-4590	-4470	261.072989974025
-4590	-4530	258.910012326091
-4590	-4590	196.747034678158
-4590	-4650	194.584057030225
-4590	-4710	192.421079382291
-4590	-4770	190.258101734358
-4590	-4830	128.095124086424
-4590	-4890	125.932146438491
-4590	-4950	123.769168790557
-4590	-5010	121.606191142624
-4590	-5070	119.44321349469
-4590	-5130	117.280235846757
-4590	-5190	115.117258198823
-4590	-5250	112.95428055089
-4590	-5310	110.791302902956
-4590	-5370	108.628325255023
-4590	-5430	106.465347607089
-4590	-5490	104.302369959156
-4590	-5550	162.139392311222
-4590	-5610	159.976414663289
-4590	-5670	157.813437015355
-4590	-5730	155.650459367422
-4590	-5790	213.487481719488
-4590	-5850	211.324504071555
-4590	-5910	269.161526423622
-4590	-5970	266.998548775688
-4590	-6030	384.835571127755
-4590	-6090	742.672593479821
-4590	-630	1299.50355944177
-4590	-630.001	1179.50352339214
-4590	-690	1117.34058179383
-4590	-690.001	877.340545744207
-4590	-750	815.177604145901
-4590	-750.001	755.177568096273
-4590	-810	693.014626497967
-4590	-810.001	693.01459044834
-4590	-870	630.851648850034
-4590	-870.001	570.851612800406
-4590	-930	508.6886712021
-4590	-930.001	508.688635152473
-4590	-990	446.525693554167
-4590	-990.001	446.525657504539
-4590	1170	944.392888879772
-4590	1230	766.555866527705
-4590	1290	648.718844175639
-4590	1350	530.881821823572
-4590	1410	473.044799471506
-4590	1470	415.207777119439
-4590	1530	297.370754767373
-4590	1590	299.533732415306
-4590	1650	241.69671006324
-4590	1710	243.859687711173
-4590	1770	186.022665359107
-4590	1830	128.18564300704
-4590	1890	130.348620654974
-4590	1950	72.5115983029073
-4590	2010	74.6745759508406
-4590	2070	76.8375535987741
-4590	2130	19.0005312467076
-4590	2190	21.1635088946412
-4590	2250	23.3264865425745
-4590	2310	25.489464190508
-4590	2370	27.6524418384415
-4590	2430	29.815419486375
-4590	2490	31.9783971343084
-4590	2550	94.1413747822419
-4590	2610	96.3043524301754
-4590	2670	98.4673300781089
-4590	2730	100.630307726042
-4590	2790	102.793285373976
-4590	2850	164.956263021909
-4590	2910	167.119240669843
-4590	2970	229.282218317776
-4590	3030	231.44519596571
-4590	3090	293.608173613643
-4590	3150	355.771151261577
-4590	3210	417.93412890951
-4590	3270	480.097106557444
-4590	3330	482.260084205377
-4590	3390	544.423061853311
-4590	3450	606.586039501244
-4590	3510	608.749017149178
-4590	3570	670.911994797111
-4590	3630	733.074972445045
-4590	3690	735.237950092978
-4590	3750	797.400927740912
-4590	3810	859.563905388845
-4590	3870	861.726883036778
-4590	3930	863.889860684712
-4590	3990	866.052838332645
-4590	4050	868.215815980579
-4590	4110	870.378793628512
-4590	4170	872.541771276446
-4590	4230	814.704748924379
-4590	4290	816.867726572313
-4590	4350	819.030704220246
-4590	4410	821.19368186818
-4590	4470	823.356659516113
-4590	4530	765.519637164047
-4590	4590	707.68261481198
-4590	4650	709.845592459914
-4590	4710	712.008570107847
-4590	4770	654.171547755781
-4590	4830	656.334525403714
-4590	4890	658.497503051648
-4590	4950	600.660480699581
-4590	5010	602.823458347515
-4590	5070	544.986435995448
-4590	5130	487.149413643381
-4590	5190	489.312391291315
-4590	5250	431.475368939248
-4590	5310	373.638346587182
-4590	5370	375.801324235115
-4590	5430	317.964301883049
-4590	5490	320.127279530982
-4590	5550	262.290257178916
-4590	5610	264.453234826849
-4590	5670	206.616212474783
-4590	5730	208.779190122716
-4590	5790	150.94216777065
-4590	5850	153.105145418583
-4590	5910	95.2681230665166
-4590	5970	37.4311007144502
-4590	6030	39.5940783623837
-4590	6090	-18.2429439896828
-4590	6150	-76.0799663417495
-4590	6210	-133.916988693816
-4590	6270	-191.754011045882
-4590	6330	-249.591033397949
-4590	6390	-307.428055750016
-4590	6450	-365.265078102082
-4590	6510	-483.102100454149
-4590	6570	-540.939122806215
-4590	6630	-598.776145158281
-4590	6690	-596.613167510348
-4590	6750	-594.450189862415
-4590	6810	-652.287212214481
-4590	6870	-590.124234566548
-4590	6930	-467.961256918614
-4650	-1050	381.016510510223
-4650	-1110	318.853532862289
-4650	-1170	316.690555214356
-4650	-1230	254.527577566422
-4650	-1290	192.364599918489
-4650	-1350	190.201622270555
-4650	-1410	128.038644622622
-4650	-1470	125.875666974689
-4650	-1530	123.712689326755
-4650	-1590	61.5497116788215
-4650	-1650	59.386734030888
-4650	-1710	-2.77624361704534
-4650	-1770	-4.93922126497887
-4650	-1830	-7.1021989129124
-4650	-1890	-9.26517656084593
-4650	-1950	-11.4281542087792
-4650	-2010	-13.5911318567128
-4650	-2070	-15.7541095046463
-4650	-2130	-17.9170871525798
-4650	-2190	39.9199351994866
-4650	-2250	37.7569575515533
-4650	-2310	35.5939799036198
-4650	-2370	33.4310022556863
-4650	-2430	91.2680246077527
-4650	-2490	89.1050469598194
-4650	-2550	86.9420693118859
-4650	-2610	84.7790916639524
-4650	-2670	142.616114016019
-4650	-2730	140.453136368085
-4650	-2790	138.290158720152
-4650	-2850	136.127181072218
-4650	-2910	193.964203424285
-4650	-2970	191.801225776351
-4650	-3030	189.638248128418
-4650	-3090	187.475270480485
-4650	-3150	245.312292832551
-4650	-3210	243.149315184618
-4650	-3270	300.986337536684
-4650	-3330	298.823359888751
-4650	-3390	296.660382240817
-4650	-3450	354.497404592884
-4650	-3510	352.33442694495
-4650	-3570	350.171449297017
-4650	-3630	408.008471649083
-4650	-3690	405.84549400115
-4650	-3750	463.682516353216
-4650	-3810	461.519538705283
-4650	-3870	459.356561057349
-4650	-3930	457.193583409416
-4650	-3990	455.030605761482
-4650	-4050	452.867628113549
-4650	-4110	450.704650465615
-4650	-4170	388.541672817682
-4650	-4230	386.378695169748
-4650	-4290	384.215717521815
-4650	-4350	322.052739873882
-4650	-4410	319.889762225948
-4650	-4470	317.726784578015
-4650	-4530	255.563806930081
-4650	-4590	253.400829282148
-4650	-4650	251.237851634214
-4650	-4710	189.074873986281
-4650	-4770	186.911896338347
-4650	-4830	184.748918690414
-4650	-4890	182.58594104248
-4650	-4950	180.422963394547
-4650	-5010	118.259985746613
-4650	-5070	116.09700809868
-4650	-5130	113.934030450746
-4650	-5190	111.771052802813
-4650	-5250	109.608075154879
-4650	-5310	107.445097506946
-4650	-5370	105.282119859012
-4650	-5430	163.119142211079
-4650	-5490	160.956164563145
-4650	-5550	158.793186915212
-4650	-5610	156.630209267279
-4650	-5670	214.467231619345
-4650	-5730	212.304253971412
-4650	-5790	210.141276323478
-4650	-5850	267.978298675544
-4650	-5910	325.815321027611
-4650	-5970	323.652343379678
-4650	-6030	501.489365731744
-4650	-690	1293.99437639782
-4650	-690.001	1053.9943403482
-4650	-750	991.83139874989
-4650	-750.001	811.831362700263
-4650	-810	749.668421101957
-4650	-810.001	749.668385052329
-4650	-870	687.505443454023
-4650	-870.001	627.505407404396
-4650	-930	565.34246580609
-4650	-930.001	565.342429756462
-4650	-990	503.179488158156
-4650	-990.001	443.179452108529
-4650	1170	1001.04668348376
-4650	1230	823.209661131695
-4650	1290	705.372638779628
-4650	1350	587.535616427562
-4650	1410	469.698594075496
-4650	1470	411.861571723429
-4650	1530	354.024549371362
-4650	1590	296.187527019296
-4650	1650	238.350504667229
-4650	1710	240.513482315163
-4650	1770	182.676459963096
-4650	1830	124.83943761103
-4650	1890	127.002415258963
-4650	1950	69.1653929068966
-4650	2010	71.3283705548301
-4650	2070	13.4913482027637
-4650	2130	15.6543258506972
-4650	2190	17.8173034986307
-4650	2250	19.980281146564
-4650	2310	22.1432587944976
-4650	2370	24.3062364424311
-4650	2430	26.4692140903646
-4650	2490	28.6321917382979
-4650	2550	30.7951693862315
-4650	2610	32.958147034165
-4650	2670	35.1211246820985
-4650	2730	37.2841023300321
-4650	2790	99.4470799779654
-4650	2850	101.610057625899
-4650	2910	163.773035273832
-4650	2970	165.936012921766
-4650	3030	228.098990569699
-4650	3090	290.261968217633
-4650	3150	352.424945865566
-4650	3210	414.5879235135
-4650	3270	416.750901161433
-4650	3330	478.913878809367
-4650	3390	541.0768564573
-4650	3450	543.239834105234
-4650	3510	605.402811753167
-4650	3570	667.565789401101
-4650	3630	729.728767049034
-4650	3690	731.891744696968
-4650	3750	794.054722344901
-4650	3810	856.217699992834
-4650	3870	858.380677640768
-4650	3930	860.543655288702
-4650	3990	922.706632936635
-4650	4050	924.869610584568
-4650	4110	927.032588232502
-4650	4170	929.195565880435
-4650	4230	871.358543528369
-4650	4290	873.521521176302
-4650	4350	875.684498824236
-4650	4410	877.847476472169
-4650	4470	880.010454120103
-4650	4530	882.173431768036
-4650	4590	824.33640941597
-4650	4650	766.499387063903
-4650	4710	768.662364711837
-4650	4770	710.82534235977
-4650	4830	712.988320007704
-4650	4890	715.151297655637
-4650	4950	657.314275303571
-4650	5010	599.477252951504
-4650	5070	601.640230599437
-4650	5130	543.803208247371
-4650	5190	485.966185895305
-4650	5250	488.129163543238
-4650	5310	430.292141191172
-4650	5370	372.455118839105
-4650	5430	374.618096487038
-4650	5490	316.781074134972
-4650	5550	318.944051782905
-4650	5610	261.107029430839
-4650	5670	263.270007078772
-4650	5730	205.432984726706
-4650	5790	207.595962374639
-4650	5850	149.758940022573
-4650	5910	151.921917670506
-4650	5970	94.0848953184397
-4650	6030	96.2478729663733
-4650	6090	38.4108506143068
-4650	6150	-19.4261717377599
-4650	6210	-77.2631940898264
-4650	6270	-135.100216441893
-4650	6330	-192.937238793959
-4650	6390	-250.774261146026
-4650	6450	-308.611283498092
-4650	6510	-366.448305850159
-4650	6570	-424.285328202225
-4650	6630	-482.122350554292
-4650	6690	-539.959372906359
-4650	6750	-537.796395258425
-4650	6810	-535.633417610492
-4650	6870	-473.470439962558
-4650	6930	68.6925376853753
-4710	-1050	437.670305114212
-4710	-1110	375.507327466279
-4710	-1170	313.344349818346
-4710	-1230	311.181372170412
-4710	-1290	249.018394522479
-4710	-1350	186.855416874545
-4710	-1410	184.692439226611
-4710	-1470	122.529461578678
-4710	-1530	120.366483930745
-4710	-1590	118.203506282811
-4710	-1650	56.0405286348775
-4710	-1710	53.8775509869442
-4710	-1770	-8.28542666098929
-4710	-1830	-10.4484043089228
-4710	-1890	-12.6113819568563
-4710	-1950	-14.7743596047899
-4710	-2010	-16.9373372527232
-4710	-2070	-19.1003149006567
-4710	-2130	38.7367074514098
-4710	-2190	36.5737298034762
-4710	-2250	34.4107521555429
-4710	-2310	32.2477745076094
-4710	-2370	30.0847968596759
-4710	-2430	87.9218192117423
-4710	-2490	85.758841563809
-4710	-2550	83.5958639158755
-4710	-2610	81.432886267942
-4710	-2670	79.2699086200084
-4710	-2730	137.106930972075
-4710	-2790	134.943953324142
-4710	-2850	132.780975676208
-4710	-2910	130.617998028275
-4710	-2970	128.455020380341
-4710	-3030	186.292042732408
-4710	-3090	184.129065084474
-4710	-3150	181.966087436541
-4710	-3210	239.803109788607
-4710	-3270	237.640132140674
-4710	-3330	295.47715449274
-4710	-3390	293.314176844807
-4710	-3450	291.151199196873
-4710	-3510	348.98822154894
-4710	-3570	346.825243901006
-4710	-3630	404.662266253073
-4710	-3690	402.499288605139
-4710	-3750	460.336310957206
-4710	-3810	458.173333309272
-4710	-3870	456.010355661339
-4710	-3930	453.847378013405
-4710	-3990	451.684400365472
-4710	-4050	449.521422717539
-4710	-4110	447.358445069605
-4710	-4170	445.195467421672
-4710	-4230	443.032489773738
-4710	-4290	380.869512125805
-4710	-4350	378.706534477871
-4710	-4410	376.543556829938
-4710	-4470	314.380579182004
-4710	-4530	312.217601534071
-4710	-4590	310.054623886137
-4710	-4650	247.891646238204
-4710	-4710	245.72866859027
-4710	-4770	243.565690942337
-4710	-4830	181.402713294403
-4710	-4890	179.23973564647
-4710	-4950	177.076757998536
-4710	-5010	174.913780350603
-4710	-5070	172.750802702669
-4710	-5130	170.587825054736
-4710	-5190	168.424847406802
-4710	-5250	166.261869758869
-4710	-5310	164.098892110935
-4710	-5370	161.935914463002
-4710	-5430	159.772936815069
-4710	-5490	157.609959167135
-4710	-5550	215.446981519201
-4710	-5610	213.284003871268
-4710	-5670	211.121026223335
-4710	-5730	268.958048575401
-4710	-5790	326.795070927468
-4710	-5850	324.632093279534
-4710	-5910	382.469115631601
-4710	-5970	500.306137983667
-4710	-690.001	1230.64813495219
-4710	-750	1168.48519335388
-4710	-750.001	928.485157304252
-4710	-810	866.322215705946
-4710	-810.001	806.322179656319
-4710	-870	744.159238058013
-4710	-870.001	684.159202008385
-4710	-930	621.996260410079
-4710	-930.001	561.996224360452
-4710	-990	499.833282762146
-4710	-990.001	499.833246712518
-4710	1230	879.863455735685
-4710	1290	702.026433383618
-4710	1350	584.189411031552
-4710	1410	526.352388679485
-4710	1470	408.515366327418
-4710	1530	350.678343975352
-4710	1590	292.841321623285
-4710	1650	235.004299271219
-4710	1710	237.167276919152
-4710	1770	179.330254567086
-4710	1830	121.493232215019
-4710	1890	63.6562098629529
-4710	1950	65.8191875108864
-4710	2010	7.98216515881973
-4710	2070	10.1451428067533
-4710	2130	12.3081204546868
-4710	2190	14.4710981026203
-4710	2250	16.6340757505536
-4710	2310	18.7970533984872
-4710	2370	20.9600310464207
-4710	2430	23.1230086943542
-4710	2490	25.2859863422875
-4710	2550	-32.551036009779
-4710	2610	-30.3880583618454
-4710	2670	31.7749192860881
-4710	2730	33.9378969340214
-4710	2790	36.1008745819549
-4710	2850	98.2638522298885
-4710	2910	100.426829877822
-4710	2970	102.589807525756
-4710	3030	164.752785173689
-4710	3090	226.915762821622
-4710	3150	289.078740469556
-4710	3210	351.241718117489
-4710	3270	413.404695765423
-4710	3330	475.567673413356
-4710	3390	477.73065106129
-4710	3450	539.893628709223
-4710	3510	602.056606357157
-4710	3570	604.21958400509
-4710	3630	666.382561653024
-4710	3690	728.545539300957
-4710	3750	790.708516948891
-4710	3810	852.871494596824
-4710	3870	855.034472244758
-4710	3930	917.197449892691
-4710	3990	919.360427540625
-4710	4050	921.523405188558
-4710	4110	923.686382836491
-4710	4170	925.849360484425
-4710	4230	928.012338132359
-4710	4290	930.175315780292
-4710	4350	932.338293428225
-4710	4410	934.501271076159
-4710	4470	936.664248724092
-4710	4530	938.827226372026
-4710	4590	880.990204019959
-4710	4650	883.153181667893
-4710	4710	825.316159315826
-4710	4770	827.47913696376
-4710	4830	769.642114611693
-4710	4890	771.805092259627
-4710	4950	713.96806990756
-4710	5010	716.131047555494
-4710	5070	658.294025203427
-4710	5130	600.457002851361
-4710	5190	542.619980499294
-4710	5250	544.782958147228
-4710	5310	486.945935795161
-4710	5370	429.108913443094
-4710	5430	371.271891091028
-4710	5490	373.434868738962
-4710	5550	315.597846386895
-4710	5610	317.760824034828
-4710	5670	319.923801682762
-4710	5730	262.086779330695
-4710	5790	264.249756978629
-4710	5850	206.412734626562
-4710	5910	208.575712274496
-4710	5970	150.738689922429
-4710	6030	152.901667570363
-4710	6090	95.0646452182964
-4710	6150	37.2276228662297
-4710	6210	-20.6093994858368
-4710	6270	-18.4464218379032
-4710	6330	-76.2834441899697
-4710	6390	-194.120466542036
-4710	6450	-251.957488894103
-4710	6510	-309.794511246169
-4710	6570	-367.631533598236
-4710	6630	-365.468555950302
-4710	6690	-423.305578302369
-4710	6750	-421.142600654435
-4710	6810	-358.979623006502
-4710	6870	-176.816645358568
-4710	6930	5.34633228936491
-4770	-1050	434.324099718202
-4770	-1110	372.161122070268
-4770	-1170	369.998144422335
-4770	-1230	307.835166774401
-4770	-1290	245.672189126468
-4770	-1350	243.509211478534
